numero_de_cliente,Predicted
54465421,0
75819181,0
55334741,0
90192161,0
86646831,0
52255731,0
148002211,0
36705651,0
126648211,0
92994671,0
108040591,0
114357561,0
71518691,0
160667901,0
103060021,0
66315131,0
133868941,0
186122091,0
90891711,0
182524771,0
60894151,0
179602841,0
138037271,0
80011901,0
140525511,0
82564931,0
87456321,0
52362631,0
98278991,0
102823411,0
72385901,0
129815061,0
115643201,0
66126941,0
80114651,0
69634791,0
66911231,0
97836701,0
80091081,0
154337011,0
187429081,0
58729251,0
140182051,0
117236151,0
161261771,0
78723041,0
98759411,0
39136171,0
55394741,0
74326291,0
98788651,0
138297101,0
87386021,0
114290361,0
86144481,0
34260751,0
142057351,0
124051201,0
174617481,0
105573581,0
31715261,0
30224001,0
105864871,0
40393501,0
115051021,0
175791771,0
41047491,0
129639211,0
115384711,0
137561651,0
186899651,0
80654021,0
155046211,0
73336971,0
80611271,0
30494711,0
138456931,0
146179071,0
77492491,0
87347541,0
37590761,0
55960071,0
70282111,0
145981931,0
38346151,0
68114351,0
106672201,0
122828721,0
68319791,0
91906171,0
53343531,0
115620741,0
77957241,0
187594641,0
124970111,0
155961491,0
80054181,0
143216731,0
124886831,0
68620971,0
120011821,0
111887511,0
94760091,0
104663271,0
69780641,0
59660381,0
63251681,0
52541171,0
73656741,0
59124291,0
51782151,0
73479081,0
98442851,0
96422401,0
87508951,0
57712561,0
37633391,0
76032581,0
118207751,0
66200161,0
128958901,0
84173091,0
75474151,0
156194771,0
32418431,0
35262351,0
60333731,0
69771811,0
75995561,0
65629621,0
86839231,0
128730591,0
142048811,0
95024071,0
150450271,0
132472131,0
41196501,0
93037071,0
52756561,0
77386351,0
57207001,0
92152611,0
98639231,0
126486921,0
38309721,0
33256171,0
127861631,0
72266541,0
35723291,0
123115041,0
126067091,0
91014691,0
36713021,0
145970471,0
99322111,0
112179441,0
94878571,0
141350611,0
118466411,0
67182521,0
111002401,0
37195251,0
113923221,0
62163941,0
67460301,0
125159351,0
103625181,0
80998001,0
80843321,0
120738561,0
143452411,0
146759141,0
80733551,0
87573101,0
154392571,0
74070671,0
60788471,0
100252481,0
186779771,0
67323461,0
114099601,0
78290171,0
93842821,0
121870401,0
55081281,0
124202431,0
67747791,0
58984111,0
155096271,0
83675131,0
59692431,0
32863351,0
86114011,0
143397961,0
65271021,0
71768461,0
36775891,0
67825981,0
71243421,0
145952401,0
95929471,0
135643831,0
133956431,0
144167101,0
61262111,0
97251601,0
113431631,0
81976501,0
145943451,0
125324091,0
104482741,0
83316001,0
169091401,0
172037371,0
87061221,0
94626401,0
72074781,0
32267551,0
121616711,0
126250721,0
126484411,0
68873491,0
37606431,0
156658051,0
54731391,0
116406081,0
86847531,0
96583111,0
155265631,0
35071351,0
55173391,0
71130081,0
39378221,0
103822611,0
151869891,0
98304371,0
69632391,0
119713981,0
53638211,0
118551791,0
79629261,0
152320071,0
54558351,0
97372831,0
60208931,0
132122181,0
130960231,0
116511401,0
141666001,0
125946621,0
128677671,0
154276251,0
110268471,0
78898021,0
127465771,0
112514071,0
98359811,0
117043871,0
128046841,0
153938351,0
104926841,0
29325391,0
108763351,0
81621931,0
91403531,0
35356441,0
72751461,0
81749891,0
108319661,0
182723491,0
76269601,0
110898131,0
137433461,0
136703851,0
57135771,0
64658671,0
75627951,0
104590111,0
83434071,0
109482781,0
130491451,0
119721291,0
135848631,0
39364361,0
68952611,0
106285411,0
117616101,0
156946071,0
112234181,0
75621871,0
35622531,0
56848281,0
76583881,0
118029851,0
73784931,0
60504081,0
57367001,0
79872831,0
184280831,0
31721521,0
137849721,0
83890571,0
57100801,0
158546281,0
123895761,0
38229891,0
142947601,0
72194551,0
81855331,0
146701011,0
134356031,0
86448461,0
77952911,0
56093991,0
133968651,0
129606521,0
50824241,0
121834431,0
35079771,0
74385351,0
140787621,0
152130421,0
120175981,0
40336311,0
106135811,0
68367341,0
79775401,0
37130631,0
56440021,0
53347621,0
29297201,0
38732301,0
59453421,0
99430181,0
72616901,0
128569131,0
72510111,0
68369681,0
103171661,0
89560161,0
125413741,0
79070071,0
65839391,0
38008191,0
114736631,0
84130401,0
54230971,0
66900231,0
90449651,0
35776631,0
111155971,0
181490771,0
160977381,0
108934761,0
156053891,0
124584371,0
151004961,0
181249601,0
187203931,0
60553791,0
126689031,0
158204461,0
30838461,0
131133331,0
85698911,0
98880701,0
94988401,0
76998971,0
110030631,0
36784891,0
40941761,0
64751011,0
88645521,0
80489981,0
115057691,0
33632491,0
101212321,0
110291161,0
125154911,0
112514771,0
86284771,0
137352871,0
95061091,0
94052301,0
102000411,0
67293981,0
113338531,0
37321981,0
125423451,0
95334021,0
58276961,0
81283151,0
81195901,0
76569781,0
100315581,0
72983281,0
100939041,0
183785261,0
71911211,0
135740211,0
67537851,0
40992521,0
114426681,0
72722571,0
171036821,0
83676771,0
153062131,0
40589941,0
73111701,0
57813501,0
82257441,0
155122641,0
50997281,0
162950871,0
133561331,0
55992061,0
53312771,0
138092651,0
102141931,0
102820951,0
135460321,0
79893421,0
186829241,0
158380251,0
100894191,0
90941651,0
68257281,0
84619831,0
86358341,0
39134821,0
71583541,0
131317371,0
60802391,0
155963301,0
127542501,0
115437931,0
170195111,0
66408291,0
127932331,0
34212911,0
80317751,0
114625221,0
81746381,0
72430461,0
155617211,0
39708871,0
89363141,0
66780521,0
50756811,0
113711111,0
92602911,0
128467371,0
100234821,0
97116041,0
141205701,0
142870231,0
142170221,0
84760531,0
66504381,0
58344741,0
107572331,0
121828061,0
93945161,0
53395751,0
93967091,0
129167151,0
85169021,0
31727251,0
117666511,0
50761371,0
40889711,0
172255561,0
66730461,0
53734061,0
81951121,0
71496171,0
92692741,0
34687601,0
71488981,0
69781171,0
59753661,0
60748941,0
79713181,0
128195671,0
168915611,0
78775791,0
36490151,0
70097141,0
87961941,0
70401241,0
35425511,0
128734511,0
35621301,0
78164901,0
119487371,0
171136181,0
128072571,0
73735811,0
37927081,0
127086001,0
58565801,0
95646421,0
53045571,0
143844581,0
92913621,0
79207671,0
109180731,0
119143791,0
29673641,0
128526261,0
37102971,0
82924121,0
111252411,0
144612371,0
112855771,0
75629411,0
82913301,0
171047931,0
125658721,0
54632911,0
141224881,0
72526251,0
34599941,0
40706431,0
61720131,0
72354671,0
97724361,0
40536021,0
64897151,0
33791971,0
123134341,0
83530801,0
91805291,0
44200891,0
65913311,0
140862121,0
54050621,0
134152051,0
174344021,0
73447091,0
81355731,0
98274721,0
72054901,0
116346601,0
119449061,0
72037061,0
85473881,0
132192181,0
140614811,0
170044581,0
172323281,0
37723391,0
64902301,0
141934251,0
70032341,0
74128041,0
59633951,0
32939791,0
153964611,0
73505511,0
131660301,0
105787851,0
86379281,0
159058101,0
137415271,0
91608741,0
66197061,0
91473591,0
121567821,0
168629811,0
110582981,0
115095761,0
112216871,0
76071061,0
81325961,0
107745031,0
98712451,0
83356531,0
90869251,0
170489151,0
58256961,0
77534771,0
56074051,0
137465801,0
31027471,0
53348091,0
95421211,0
169759781,0
31886551,0
41089541,0
119918841,0
128455031,0
73666801,0
58558661,0
120456221,0
74050141,0
88966581,0
30217861,0
109847061,0
100608631,0
72681401,0
178509191,0
79958391,0
37742221,0
106321491,0
76464931,0
114575571,0
75219641,0
141378681,0
158589381,0
114718151,0
54089801,0
155068781,0
172355971,0
52151691,0
100618631,0
53390721,0
31095011,0
97429731,0
130821511,0
55696851,0
77006401,0
51021201,0
83211031,0
118524661,0
85928741,0
141521551,0
102999551,0
150726471,0
121095531,0
115524601,0
58747261,0
140597501,0
131325911,0
115835071,0
170571021,0
58444921,0
115369331,0
71631671,0
104571161,0
119501581,0
64779431,0
59922961,0
37850591,0
103897291,0
170943431,0
93043271,0
71837001,0
115482081,0
126890851,0
141080901,0
64973701,0
63758121,0
117884881,0
104916781,0
85176331,0
90622231,0
132238911,0
120305161,0
186756671,0
142720521,0
94319381,0
138156571,0
72113031,0
63631341,0
54860401,0
100245811,0
144739631,0
73867681,0
112066811,0
37470991,0
74870041,0
126575931,0
110323381,0
112663311,0
73859201,0
32444221,0
117075741,0
138341841,0
95766721,0
125733811,0
101485841,0
136869001,0
102734401,0
103245931,0
109606701,0
33240961,0
56018551,0
145975791,0
65577631,0
77460681,0
34015831,0
133989941,0
65205931,0
159072841,0
126172591,0
138080081,0
99919371,0
110939301,0
114408611,0
55958731,0
32284801,0
101320101,0
116867841,0
32031291,0
81273911,0
67826861,0
53534881,0
65362891,0
38500601,0
85653121,0
110600701,0
32809141,0
56267331,0
141089671,0
34144371,0
36442021,0
117386101,0
156070381,0
70388431,0
67018481,0
146843531,0
87318771,0
100764651,0
140830541,0
120675641,0
99847381,0
34323911,0
127106351,0
79881721,0
77211491,0
33739221,0
55082101,0
108326851,0
116596901,0
127378581,0
76398961,0
121464721,0
119114731,0
104906781,0
133717421,0
38047201,0
66548121,0
186165601,0
52127421,0
98270571,0
116722461,0
40287831,0
40772751,0
54850401,0
172308131,0
91272651,0
94751841,0
58563281,0
38173281,0
40393621,0
144204061,0
115663081,0
168234251,0
95711571,0
46873281,0
91602891,0
69850411,0
124892391,0
96187311,0
84923931,0
102582061,0
72968721,0
76808091,0
78050571,0
133111091,0
64146261,0
59673191,0
102664811,0
131689311,0
116952231,0
124001081,0
110853511,0
119659711,0
129707341,0
112291261,0
81949481,0
112803141,0
63933681,0
99979961,0
37636491,0
36112831,0
154849891,0
35295331,0
98146301,0
94691551,0
123185981,0
95871571,0
169290061,0
40423331,0
31248351,0
99551121,0
82556161,0
37387071,0
133164661,0
118628991,0
102265851,0
105699841,0
58712701,0
119584211,0
154373271,0
135308331,0
103877701,0
152933421,0
32438491,0
152486331,0
84474271,0
83881451,0
129580261,0
172111811,0
78156191,0
109350851,0
142974621,0
125824861,0
118204011,0
33922031,0
152350891,0
132161831,0
57656831,0
102545801,0
144415411,0
67310941,0
35626681,0
86817881,0
39621091,0
124388811,0
112501611,0
37369291,0
102043861,0
40781701,0
105098251,0
90637431,0
186752221,0
122399881,0
85293351,0
97990971,0
58899081,0
72426371,0
91104171,0
33462251,0
90357661,0
113528651,0
96970371,0
87969021,0
126320841,0
54950581,0
85864531,0
72106421,0
37928721,0
30681321,0
171035241,0
99298191,0
131733521,0
91344521,0
109367461,0
115194181,0
144188391,0
74480271,0
52908431,0
73149011,0
61914521,0
115950921,0
71140961,0
68817931,0
109420091,0
135868401,0
124267521,0
125430701,0
135465701,0
75496721,0
86320211,0
67007311,0
76158721,0
116136541,0
80083421,0
29924991,0
85710551,0
74736531,0
32388201,0
107586431,0
91475171,0
71922851,0
124461561,0
72775261,0
64063221,0
143082811,0
71033301,0
97658981,0
156377871,0
59483711,0
54917831,0
109464651,0
109883781,0
52432111,0
84087361,0
162038281,0
144243831,0
174439811,0
123862191,0
124196351,0
179744891,0
116446371,0
85397681,0
158315341,0
107629471,0
69943631,0
54938181,0
77109211,0
100079731,0
117185041,0
140410071,0
132028321,0
101322791,0
71214121,0
36379331,0
53691141,0
157001391,0
55344211,0
65649041,0
36619571,0
118186701,0
34086651,0
127493901,0
33751381,0
72762281,0
82211241,0
34139171,0
68615411,0
121775601,0
144219791,0
102101111,0
30466871,0
53056331,0
142347531,0
32687441,0
99705741,0
109067451,0
137382931,0
149192701,0
55005611,0
95832161,0
115332081,0
123355691,0
40399061,0
118257111,0
83690041,0
68859921,0
29661361,0
32693991,0
75094021,0
63900761,0
32571711,0
105633291,0
38870491,0
34252501,0
87734101,0
73163751,0
75017591,0
55770301,0
59484181,0
67976861,0
99416791,0
154589301,0
136915201,0
127814141,0
142141271,0
75759361,0
116908021,0
55830831,0
81449061,0
127689171,0
113038641,0
51028861,0
157550761,0
72495551,0
157858371,0
113741231,0
120714411,0
102083221,0
31942811,0
115035761,0
73226381,0
99896451,0
99832181,0
98369401,0
61608201,0
117697391,0
119315201,0
134142691,0
102193981,0
98832391,0
110496431,0
107423211,0
85406921,0
94294641,0
116311691,0
110110631,0
108598551,0
145784681,0
102545161,0
74271081,0
92362851,0
66508351,0
138827991,0
89271151,0
75225781,0
38079891,0
102489251,0
90574391,0
31550231,0
111381361,0
146537151,0
38792361,0
52817791,0
172092921,0
98217061,0
75306191,0
119208061,0
67353811,0
123108611,0
94596111,0
71682321,0
71337751,0
109169621,0
123057851,0
124696421,0
51127931,0
40932641,0
160399651,0
41788911,0
37735321,0
126038081,0
59969741,0
137140941,0
30685881,0
133350221,0
113804391,0
125960541,0
101099281,0
96891301,0
141442311,0
90862821,0
154969891,0
90581061,0
59363591,0
153788701,0
135929221,0
72608181,0
145976201,0
40149231,0
141883491,0
94393881,0
150815951,0
145335781,0
87508071,0
35413461,0
156311261,0
117882601,0
174429991,0
38625981,0
138217041,0
131577901,0
140699781,0
81556841,0
100948111,0
56648451,0
141261901,0
162638991,0
159057401,0
107284671,0
91589441,0
30565351,0
81725091,0
60526131,0
31716431,0
130827711,0
39714541,0
152569261,0
126203061,0
54894611,0
73814291,0
114089891,0
142211271,0
112833261,0
101507711,0
102335271,0
111771191,0
80701331,0
80879751,0
116260811,0
110671401,0
103240841,0
38018951,0
106652901,0
51658931,0
72282151,0
110111681,0
90012511,0
178389661,0
157490641,0
133576541,0
118229451,0
38599551,0
130632911,0
131531821,0
30294761,0
153110031,0
109290381,0
54753441,0
107901231,0
59541721,0
55492521,0
104945321,0
55520061,0
103150961,0
56135161,0
161480491,0
29908031,0
146903121,0
159089041,0
37489001,0
119252101,0
61704631,0
91106331,0
52295261,0
74743141,0
68856181,0
36909811,0
57688411,0
96204971,0
29945871,0
39358161,0
116104611,0
59257391,0
65812081,0
110984391,0
32918031,0
109355701,0
59199321,0
75600411,0
52426611,0
96879841,0
162538991,0
134750831,0
115327931,0
86382901,0
111343111,0
129168381,0
80805071,0
162611451,0
72955501,0
38433171,0
107094311,0
31128291,0
70490951,0
91088031,0
137929611,0
79853301,0
119770591,0
125057071,0
51615131,0
88663301,0
55568431,0
168915901,0
130994151,0
41675461,0
86391151,0
95176411,0
174205541,0
155966401,0
114217381,0
80085001,0
133020271,0
93225321,0
94608271,0
140616621,0
135606171,0
55654101,0
112000841,0
110043201,0
35051641,0
112605651,0
91231601,0
60186881,0
65923371,0
77519511,0
79944471,0
54288751,0
89431971,0
128059881,0
40919361,0
41158491,0
71855831,0
95293081,0
120728331,0
130561801,0
32874931,0
124272081,0
123943131,0
132009141,0
31419111,0
51557531,0
136265131,0
89731161,0
69012851,0
91504881,0
97479971,0
142246771,0
94817281,0
145976671,0
92939061,0
102200181,0
85867161,0
109392251,0
131879431,0
33864251,0
127153721,0
98844321,0
141682901,0
119341871,0
73182171,0
73157081,0
112309681,0
130765781,0
69387181,0
58183741,0
54243021,0
172105381,0
85614761,0
81375901,0
35593411,0
158942191,0
112879691,0
106489561,0
130573731,0
176212071,0
114058021,0
57584611,0
112680271,0
113871411,0
99348951,0
30056571,0
106363011,0
80544661,0
100688281,0
67230881,0
129389381,0
69722101,0
41511541,0
92936191,0
66780111,0
120326451,0
64883061,0
137603461,0
71199151,0
99921481,0
54542441,0
175753931,0
77038041,0
126185691,0
139869821,0
128218131,0
74234711,0
138380731,0
67826571,0
85529961,0
141914311,0
71811031,0
33293481,0
99691651,0
141944891,0
77499161,0
30442781,0
126894771,0
126261361,0
134501761,0
75586081,0
136939881,0
107206071,0
131447551,0
63833041,0
167518151,0
33148211,0
74876711,0
36695591,0
141215171,0
29277081,0
187060301,0
152800961,0
102204451,0
71579801,0
55821941,0
116936441,0
31363791,0
93175381,0
124113481,0
35126851,0
81830301,0
79583701,0
61201641,0
105049361,0
170743481,0
34539061,0
123659501,0
55814281,0
53989391,0
58724631,0
38351941,0
89473491,0
128490531,0
37385491,0
32005851,0
33212601,0
33246461,0
73551481,0
33284411,0
119491111,0
142855671,0
60283961,0
119481581,0
128617431,0
51053311,0
162054481,0
60477821,0
33965891,0
123550901,0
127999881,0
51012661,0
128237311,0
99330301,0
50868391,0
166938731,0
169072101,0
65079731,0
55241811,0
142693971,0
97039781,0
100936881,0
135720091,0
31162151,0
57624141,0
127038101,0
52214561,0
65980451,0
58591591,0
114660781,0
62680091,0
132017851,0
41302061,0
80876831,0
125808901,0
71378861,0
64838381,0
64743761,0
80256641,0
119508011,0
135225521,0
144525821,0
61039941,0
107475371,0
89947771,0
60722391,0
128574161,0
134533871,0
33859981,0
101869001,0
74295001,0
127216181,0
142286131,0
125321171,0
88253641,0
56104521,0
91530141,0
115886241,0
104225601,0
133627771,0
123208321,0
92525481,0
68133711,0
64915281,0
95186651,0
31928071,0
87409181,0
31516131,0
106907581,0
99639721,0
41459491,0
158785581,0
34713271,0
74636351,0
60486301,0
108981371,0
110998371,0
98161441,0
130268171,0
126997401,0
91803601,0
70812181,0
64765981,0
41261301,0
79615111,0
95496421,0
54965611,0
33742081,0
75452041,0
67609081,0
30241251,0
124355011,0
68358511,0
95722801,0
108152171,0
157331691,0
32797151,0
127083721,0
112863841,0
72067471,0
134577381,0
126176391,0
116814041,0
50929211,0
100301601,0
57666481,0
112451381,0
121011551,0
85603471,0
105026261,0
93608841,0
82658211,0
68501141,0
111513001,0
108935871,0
56219671,0
58092101,0
35516271,0
166801241,0
91353241,0
92932331,0
113610061,0
35794171,0
91640731,0
140822711,0
142968831,0
31656311,0
101794791,0
35125271,0
84531581,0
129653651,0
57625251,0
136857421,0
35945581,0
123725171,0
112919341,0
80464891,0
170960501,0
135445231,0
89355131,0
56221951,0
76631891,0
74216871,0
170541141,0
69465311,0
127002491,0
55802701,0
40606551,0
96659721,0
83199801,0
97724771,0
67758611,0
163052741,0
159185181,0
112230501,0
136337411,0
78992581,0
93237721,0
168363611,0
169576851,0
32576041,0
114201941,0
39090201,0
142501981,0
66200221,0
87943171,0
163484041,0
128197481,0
129053991,0
92097171,0
111776981,0
88818511,0
69089341,0
133203961,0
170681611,0
109477931,0
112324941,0
118917941,0
73766571,0
128576501,0
79357851,0
41367091,0
64662291,0
118084301,0
120381361,0
109683491,0
76960491,0
186649241,0
132263411,0
155252061,0
58112281,0
74390211,0
51129801,0
99891421,0
109576231,0
75433561,0
69268291,0
74973611,0
126539731,0
123290541,0
99153391,0
105668321,0
78364091,0
55122691,0
71325881,0
66030681,0
169707441,0
121959231,0
95106181,0
78993221,0
99277431,0
123498621,0
56696521,0
74945601,0
38885871,0
29536971,0
51627881,0
39049091,0
120113521,0
31265131,0
76550541,0
67993471,0
104328881,0
102255851,0
74454481,0
152956871,0
83210031,0
63745841,0
137755281,0
36392781,0
103822201,0
116973461,0
145942051,0
75076541,0
68950101,0
40334261,0
53609851,0
62175871,0
40600991,0
145319641,0
152586451,0
92238461,0
86786361,0
118503841,0
129045631,0
35533291,0
86460331,0
136256531,0
110497131,0
105590771,0
32784401,0
118546181,0
118091611,0
69037121,0
29960781,0
32934171,0
38165041,0
29251231,0
35795751,0
77661091,0
100320141,0
116216721,0
98844851,0
120894941,0
66853331,0
136461041,0
152268431,0
84235201,0
158197151,0
71281611,0
70197901,0
182624191,0
118553431,0
61334741,0
69324901,0
108775401,0
69358531,0
69081271,0
115513431,0
53832191,0
67044331,0
83682031,0
37994041,0
81906851,0
116114671,0
179781441,0
76798791,0
69588181,0
71356641,0
78499471,0
97926821,0
31776901,0
65867171,0
128952351,0
73798091,0
78683921,0
81649421,0
93835451,0
152867391,0
66535021,0
157069581,0
100007391,0
67676741,0
55706621,0
156928821,0
104316071,0
98052381,0
91385871,0
61188601,0
40479591,0
103416111,0
64305151,0
86497001,0
79687451,0
71022301,0
101485601,0
79951841,0
79570081,0
106635881,0
34569701,0
93554921,0
39176871,0
127011031,0
111297791,0
126677981,0
70764931,0
101570751,0
67975461,0
127902041,0
128339711,0
111121881,0
37867841,0
163860071,0
132994601,0
144004581,0
126018961,0
51017521,0
91087441,0
89540921,0
174457531,0
127932801,0
141656291,0
58774811,0
116506021,0
97386051,0
34719411,0
85915001,0
64951951,0
53816991,0
107295311,0
167152181,0
32531651,0
105296851,0
93581291,0
131470181,0
132321191,0
116603511,0
40780471,0
90883641,0
114184101,0
40650761,0
105796921,0
81667251,0
170410961,0
94268031,0
55662111,0
66936551,0
187350011,0
95727071,0
114295161,0
104142731,0
76213521,0
29601531,0
127534721,0
102907271,0
88203701,0
94168911,0
68560501,0
110101041,0
37508241,0
72018991,0
123271131,0
83148041,0
88117561,0
157633511,0
102588261,0
87542871,0
80678171,0
75576081,0
158115861,0
127196531,0
99960311,0
77070261,0
96758841,0
137501411,0
63218991,0
70735341,0
97555701,0
187021641,0
95670401,0
60351271,0
156383601,0
86449341,0
74341261,0
95069391,0
85179721,0
103560381,0
64992711,0
108979261,0
114331651,0
114914761,0
58943351,0
79063281,0
126028611,0
103945301,0
144599921,0
120605111,0
128648601,0
82625931,0
31882981,0
57815721,0
65671201,0
90604921,0
97365111,0
73466271,0
103303421,0
80305471,0
141662841,0
39203951,0
115225471,0
79680431,0
100601081,0
81683221,0
114690311,0
157537661,0
181627091,0
74277341,0
145845731,0
63894851,0
96709251,0
52127601,0
52389531,0
158414871,0
83644721,0
75059581,0
63938711,0
100046511,0
59629091,0
115759401,0
145403501,0
39944021,0
120339081,0
51055941,0
107656841,0
77243891,0
33615651,0
72837371,0
90951241,0
127586831,0
100892961,0
96199651,0
65072771,0
168331561,0
101902631,0
127076351,0
59530791,0
111208021,0
95287881,0
81639771,0
118878641,0
76463931,0
144420381,0
102099651,0
168150391,0
152208901,0
67566741,0
76400891,0
112170031,0
119124611,0
119034261,0
104593441,0
125172101,0
76505161,0
65217511,0
86633611,0
94184521,0
92833211,0
85249431,0
34449411,0
100108441,0
57642971,0
171976311,0
78765151,0
92000621,0
57434081,0
92493321,0
71050551,0
89906661,0
171365191,0
107629351,0
29587731,0
38728211,0
68353481,0
103027271,0
87686031,0
157898721,0
172173861,0
143937041,0
120842311,0
85177791,0
100351491,0
33407811,0
75784911,0
81893751,0
153840161,0
101594261,0
95939121,0
83401561,0
110869421,0
172116141,0
117241771,0
61173391,0
138375641,0
92483671,0
113955501,0
140542351,0
133196941,0
134040581,0
29919841,0
104027291,0
70688611,0
99631531,0
157266781,0
94765001,0
169641061,0
170950501,0
68737231,0
171912801,0
62472951,0
34492101,0
95252381,0
74594421,0
67461241,0
102385681,0
123805991,0
54686831,0
59219961,0
154747491,0
69575961,0
38906571,0
92137701,0
128363631,0
53517041,0
90369651,0
66197181,0
70458141,0
182298451,0
90884571,0
84432691,0
72885561,0
105754111,0
71247221,0
58610421,0
157911001,0
30773251,0
32219421,0
123540721,0
140169301,0
157435261,0
34640351,0
37331631,0
95834671,0
93211171,0
70187841,0
36589571,0
65872261,0
115238861,0
77124651,0
170993661,0
33420031,0
67296151,0
69956201,0
137819021,0
51658581,0
119149171,0
120953481,0
152810261,0
30629331,0
90617431,0
74660681,0
95712621,0
112634831,0
119813401,0
60122321,0
96342051,0
118288161,0
73267031,0
84258241,0
41673881,0
107655261,0
60693151,0
74186811,0
170721551,0
115547351,0
136444611,0
93226901,0
127463431,0
105242811,0
32984351,0
121559751,0
133499581,0
78283211,0
118219621,0
71371961,0
95942921,0
96160121,0
54247521,0
96702641,0
61174911,0
127009801,0
70127841,0
141897701,0
146230711,0
137308541,0
98581391,0
168987131,0
34125891,0
37047061,0
133365661,0
104467421,0
78479351,0
41678211,0
112012011,0
87926501,0
157980421,0
71919221,0
70344221,0
72446191,0
88719791,0
88739911,0
125901531,0
124035821,0
105578841,0
126972721,0
84205431,0
96230351,0
71602081,0
140243401,0
88360081,0
66650811,0
133568471,0
37443621,0
133543851,0
76300951,0
50802721,0
169195381,0
35686571,0
38107261,0
31369641,0
38252761,0
83755601,0
106995951,0
182520561,0
74385411,0
72423621,0
119710411,0
157691641,0
53816811,0
99545451,0
73037141,0
168703911,0
40481281,0
72529121,0
100780151,0
168867421,0
155042581,0
108670251,0
108442411,0
127434021,0
94210491,0
56352421,0
86339281,0
89115181,0
112158391,0
33077391,0
71331491,0
50547511,0
153306761,0
124762151,0
158467331,0
118516471,0
70846041,0
103866471,0
130998301,0
94123001,0
93889311,0
101344431,0
40614271,0
155251771,0
102437321,0
157073381,0
73474281,0
54169101,0
47677101,0
116513861,0
53757631,0
72714971,0
73994001,0
130557881,0
82086561,0
30054291,0
75354381,0
51402441,0
141090611,0
140551881,0
40986031,0
64295091,0
74668111,0
168586771,0
35574051,0
34294491,0
38359251,0
126747341,0
100758221,0
115673021,0
122264031,0
121803201,0
39598631,0
116355491,0
54720811,0
72838891,0
66917191,0
104591631,0
129084871,0
91537801,0
81460641,0
60443261,0
34157471,0
154168181,0
60287061,0
31749061,0
95222791,0
172273691,0
133881631,0
37997961,0
69953631,0
100887581,0
56017441,0
71763661,0
82192001,0
102438081,0
75958371,0
162321441,0
73651131,0
31394611,0
66178291,0
137469541,0
127552151,0
91356571,0
68386581,0
88287681,0
50756871,0
81584501,0
112925421,0
112518341,0
106739981,0
130380571,0
99338951,0
93950951,0
86155121,0
91252241,0
68412311,0
118054651,0
170741491,0
127843501,0
126729851,0
129844361,0
67786331,0
142685141,0
82977281,0
118214831,0
76732071,0
135472601,0
91980791,0
72312681,0
29186441,0
137405621,0
142865441,0
134449541,0
36875011,0
97220141,0
40424671,0
68313301,0
62517341,0
162466531,0
73853061,0
154966911,0
71104411,0
95016471,0
111849731,0
117763121,0
133865901,0
185351961,0
131471291,0
83643841,0
38253051,0
132211191,0
59384821,0
119010341,0
84046891,0
77470091,0
98368001,0
129711371,0
34266891,0
32703351,0
119100341,0
102626621,0
101639761,0
111378261,0
40922581,0
72670701,0
82605521,0
39887411,0
108388201,0
65078911,0
73384981,0
97986821,0
149217551,0
40672401,0
82449021,0
59758981,0
118608051,0
96566091,0
55911651,0
129006681,0
129123411,0
73417791,0
40824451,0
118042601,0
145905501,0
34672981,0
114708031,0
94347801,0
172120701,0
57562501,0
89156351,0
71765361,0
67396151,0
59126161,0
132876001,0
162822741,0
134323861,0
87575151,0
133621511,0
109609101,0
92374661,0
86113601,0
79457091,0
82528091,0
135433711,0
60120741,0
154751991,0
111859611,0
38429491,0
38091471,0
96155671,0
59664881,0
170133061,0
91748331,0
37441341,0
32033571,0
111908211,0
68240141,0
81383621,0
77475941,0
154715091,0
81783161,0
70234041,0
52135671,0
122428831,0
136335311,0
56516691,0
87265961,0
57637711,0
104361101,0
38480191,0
180223791,0
110287241,0
152862011,0
102314041,0
140527671,0
170409671,0
85757801,0
78930531,0
61066961,0
70408901,0
101592271,0
158525461,0
83110151,0
34592221,0
125796151,0
68589101,0
135746641,0
74210851,0
117778911,0
41106851,0
81886321,0
78852461,0
119938081,0
32776741,0
84331811,0
112182721,0
71231371,0
118180851,0
53946641,0
118593841,0
122136251,0
114899671,0
74827821,0
69258231,0
91991261,0
82486221,0
102956391,0
134095791,0
87474621,0
56087681,0
107206711,0
41026851,0
55994051,0
55880421,0
81479591,0
37976441,0
100282071,0
92202611,0
76654871,0
34169751,0
37975911,0
37375901,0
86146991,0
70771771,0
105362521,0
88670321,0
95633501,0
32409191,0
157414561,0
157706731,0
114344631,0
82435341,0
31152031,0
53030831,0
106709161,0
75983281,0
118112431,0
155802071,0
58788141,0
116547131,0
56328561,0
65341431,0
33221841,0
58951481,0
34803101,0
154542631,0
116340231,0
123345401,0
128257951,0
134041461,0
110215251,0
140105911,0
95809701,0
113181511,0
134176491,0
84764331,0
66712921,0
110752341,0
113297481,0
111727561,0
37410461,0
68665531,0
78502281,0
102993591,0
64298191,0
103637751,0
144205931,0
95708121,0
120736401,0
118152081,0
85138261,0
36337811,0
110995971,0
120719441,0
118487291,0
80776771,0
82592421,0
73272641,0
54382791,0
54149861,0
114932421,0
103643131,0
78091101,0
130623791,0
64710831,0
123868921,0
99109711,0
67440241,0
64792181,0
140937971,0
106033121,0
108047081,0
86518581,0
101566891,0
